source,target,similarity_total,similarity_text,similarity_hashtag,similarity_url,similarity_domain,text_share,hashtag_share,url_share,domain_share,max_share,n_active_modalities,non_domain_similarity
afonsoflorence13,depjorgesolla,0.5765090091917344,0.6828732767127248,0.5587901377461679,0.025938322828663027,0.649445449599106,0.7896647647884556,0.12923536408207317,0.0059989401530263576,0.07510093097644488,0.7896647647884556,3,0.5712992634483507
DeputadoBetoFaro,deputadomarcon,0.5763294555932745,0.6541874869146536,0.6291971967986265,0.05113099925649134,0.7424105726423453,0.7567286159745,0.14556424065952112,0.011829113541514665,0.08587802982446405,0.7567286159745,4,0.564466518661198
bohngass13,deputadohenriquefontana,0.5758620585639912,0.7467187929913902,0.2267069954703817,0.08477126063259112,0.5477864363400182,0.8644648857441763,0.052491041815514804,0.019627677467061587,0.0634163949732471,0.8644648857441763,4,0.5778674601514178
carlosveraspt,deputadomarcon,0.5757646965981429,0.6400281796849524,0.8075083724745752,0.022951642105288137,0.5752686229628928,0.7410760952249009,0.18699962611941306,0.005315051383755893,0.06660922727193,0.7410760952249009,3,0.5758001304292322
airtonfaleiropt,DeputadoBetoFaro,0.5757480624584995,0.6892299278530138,0.5390123545236049,0.07307292555151453,0.5197510981971152,0.7980688925059061,0.12482597619103752,0.01692243079133979,0.060182700511716654,0.7980688925059061,4,0.5797478456200269
ErikaKokay,rfalcao13,0.5743495215283062,0.7235207868961568,0.4690696773862845,0.0395284707521048,0.3628386576862472,0.8398147350773628,0.10889296727380011,0.009176403164614733,0.04211589448422248,0.8398147350773628,3,0.5894574403741676
gleisi.hoffmann,rubensotoni,0.572194764684349,0.6876322856187418,0.5640575353279068,0.046780870535127125,0.48492180235175186,0.8011634360176572,0.13143718890637268,0.010900920088153031,0.056498454987817394,0.8011634360176572,4,0.578428547708106
deputadohenriquefontana,deputadomarcon,0.5718529823721625,0.6987936869381861,0.3119941204484549,0.07483448407748305,0.8162006571487014,0.8146542421205857,0.07274459929758864,0.017448420342131617,0.09515273823969404,0.8146542421205857,4,0.5543995770309812
guimaraes13pt,rfalcao13,0.5702803469758724,0.7189098989426502,0.35705444274215825,0.00760725774312731,0.6357828142410119,0.8404169431811825,0.08348044831764465,0.0017786007141850323,0.07432400778698771,0.8404169431811825,3,0.5656015993140767
deputadohenriquefontana,pauloguedesmg,0.5683434261546918,0.6997412360956913,0.5115682977306307,0.034219295541457646,0.4361638448192867,0.8207962579128295,0.12001389164571587,0.008027844660279712,0.05116200578117494,0.8207962579128295,3,0.5777848248215064
deputadomarcon,PedroUczai,0.5663077808876359,0.639213419787986,0.6870043358365902,0.08783852553310767,0.5527967926952839,0.7524923623523556,0.16175052012877128,0.020680986205164214,0.06507613131370898,0.7524923623523556,4,0.5672728514728039
PauloTeixeira13,rubensotoni,0.5655178101181639,0.6409115615784483,0.7115444704023004,0.03956712941244657,0.5714283363584819,0.7555453899787065,0.16776234869387507,0.0093288260079564,0.06736343531946212,0.7555453899787065,3,0.5650956296724269
carlosveraspt,rubensotoni,0.565308318066834,0.6474315936289526,0.7519558630320777,0.02065040513911004,0.4600962983706106,0.7635144373875514,0.17735592867352246,0.004870594088013785,0.05425903985091257,0.7635144373875514,3,0.57282346233085
guimaraes13pt,rubensotoni,0.5643229346583676,0.6481861194222408,0.6318628885769035,0.05345224838248484,0.6123525517343295,0.7657389999157637,0.14929108843430192,0.012629234102123698,0.07234067754781084,0.7657389999157637,4,0.5608922477243704
DeputadoBetoFaro,rubensotoni,0.5642540779839061,0.6772422806247463,0.5607272562112454,0.11041048949477682,0.34911287209908376,0.8001623229078524,0.1324999447565035,0.026090017199172928,0.04124771513647099,0.8001623229078524,4,0.5796213069756792
depjorgesolla,gleisi.hoffmann,0.5634506384595085,0.7289506678031562,0.21666026942665395,0.09962400625062988,0.5296843475064982,0.8624839137593666,0.051269861016636074,0.023574737389124273,0.06267148783487306,0.8624839137593666,4,0.5658625163847235
DeputadoBetoFaro,pauloguedesmg,0.5622212112938073,0.7143819634465884,0.3819162220260512,0.021821789023599256,0.4820225128419234,0.8470947604444667,0.09057317994037005,0.005175137137066749,0.05715692247809632,0.8470947604444667,3,0.5679496897546562
depjorgesolla,PauloTeixeira13,0.5610692617077518,0.7101595252538359,0.2795785730603665,0.05055702345186402,0.6541724800534566,0.8438168258612627,0.06643946767151958,0.012014446201759198,0.07772926026545841,0.8438168258612627,4,0.5544190318259157
PauloTeixeira13,rfalcao13,0.5608645993166118,0.7252176181798774,0.39152231363670886,0.025340151689980772,0.327067877297025,0.8620234058434332,0.09307589606327114,0.006024068725525222,0.038876629367770456,0.8620234058434332,3,0.5775643651751537
airtonfaleiropt,carlosveraspt,0.5595951452581528,0.6204632585859309,0.6537081284111368,0.03364196559430787,0.8145944050020946,0.7391811310296462,0.1557573980523765,0.008015786860525898,0.09704568405745137,0.7391811310296462,3,0.5413809124192999
DeputadaMariaDoRosario,JandiraFeghaliOficial,0.5595562352964247,0.6613074982660789,0.47572752798828694,0.05990502377293178,0.7090034432631444,0.7878951885455582,0.11335828834344545,0.014274412470493304,0.08447211064050307,0.7878951885455582,4,0.5488814347273733
deputadorogeriocorreia,PedroUczai,0.557865469366855,0.6767905699995675,0.5029521455485083,0.06106099350453948,0.47205006240105424,0.8087858777943788,0.12020870578213773,0.01459395902357132,0.056411457399912046,0.8087858777943788,4,0.5639951412929837
deputadohenriquefontana,rfalcao13,0.5577364546309298,0.7407260221912586,0.1283365550861006,0.021560620402841676,0.6589922465734768,0.8853955018132693,0.0306803339392078,0.005154315023119407,0.07876984922440365,0.8853955018132693,3,0.550503898063605
gleisi.hoffmann,pauloguedesmg,0.5566236853247338,0.7114975625814665,0.3742481612744459,0.03698352545411541,0.4119162805992194,0.8521586861883528,0.08964719998841103,0.0088590134721604,0.04933510035107565,0.8521586861883528,3,0.5669599285194133
davidmirandario12,samia.bomfim.psol,0.5563770497770026,0.5887565743630879,0.8247332620417818,0.19463494050944113,0.41935359792171434,0.7054647258833593,0.19764372916348413,0.046643414590267836,0.050248130362888783,0.7054647258833593,4,0.5661644391952375
padilhando,PauloTeixeira13,0.5559761834891657,0.6864939613797577,0.5054247042620421,0.015368255536133586,0.4331172189435565,0.8231695070959042,0.1212101571426135,0.0036855908562332795,0.05193474490524907,0.8231695070959042,3,0.564751823813852
ErikaKokay,rubensotoni,0.5547892768083855,0.6026310841393865,0.7645472725791495,0.06172133998483678,0.6429910856039456,0.7241561307820359,0.1837447849214554,0.014833581581319148,0.07726550271518957,0.7241561307820359,4,0.5484891476087027
afonsoflorence13,rubensotoni,0.5532733385973112,0.6555923781821702,0.6586729791783413,0.05413319619607671,0.3175639463891289,0.7899559855221698,0.15873359109097746,0.01304555811619097,0.03826486527066161,0.7899559855221698,4,0.5701097237550384
deputadorogeriocorreia,ErikaKokay,0.5531546036201126,0.6050724416914227,0.6290221222417629,0.07285503157865615,0.8428403297466225,0.7292384898441708,0.15162056999981233,0.01756110162857603,0.10157983852744071,0.7292384898441708,4,0.5324627660396476
deputadomarcon,guimaraes13pt,0.551588805758191,0.6175152651688453,0.7014156216500622,0.026403934479377916,0.643040322425532,0.7463473499612143,0.16955036416687863,0.006382516397176013,0.07771976947473104,0.7463473499612143,3,0.5450565545676667
danielacarneirooficial,geovaniadesaa,0.5513863279322321,0.6532830422154692,0.687321027954535,0,0.3633224409197195,0.7898672964505818,0.16620434545583193,0,0.04392835809358618,0.7898672964505818,3,0.5648194627188402
dep.zarattini,rubensotoni,0.5507604645483366,0.6694150714933218,0.6516723410618057,0.08586775814821845,0.09217605487178307,0.8102918474637797,0.15776304050103382,0.02078768386026309,0.011157428174923448,0.8102918474637797,4,0.5835164938109475
deputadomarcon,PauloTeixeira13,0.5504965382807341,0.634685493104557,0.7195180301808858,0.0513058066014826,0.36894546960070396,0.7686218398233167,0.17427128180872875,0.012426552644446344,0.04468032572350826,0.7686218398233167,4,0.5634644717578791
carlosveraspt,deputadohenriquefontana,0.5493460091838444,0.7099470035202001,0.2334820545502171,0.020856259304689113,0.6320434748458502,0.8615662887038578,0.056669093952182184,0.005062082052966936,0.07670253529099305,0.8615662887038578,3,0.5434390473508438
PedroUczai,rfalcao13,0.5480494311450558,0.694763263087911,0.3807935301748939,0.036810508691615666,0.4379007585637065,0.8451345488262763,0.09264213737783733,0.008955520335627729,0.0532677934602587,0.8451345488262763,3,0.555917193472295
depjorgesolla,deputadorogeriocorreia,0.5473989666555091,0.6996265144299914,0.20555564752452518,0.08618528248668056,0.6312374955103133,0.8520616674459094,0.05006845343057583,0.0209926793768609,0.07687719974665397,0.8520616674459094,4,0.5414105003087375
deputadohenriquefontana,JandiraFeghaliOficial,0.5460478803354076,0.6802695996120623,0.19060170943535368,0.11900544446995152,0.76880790109988,0.8305371795042461,0.04654090268134908,0.02905861036626872,0.09386330744813598,0.8305371795042461,4,0.5301364502808024
carlosveraspt,rfalcao13,0.5457615950108636,0.6851735923569656,0.4245593912431408,0.008816820198232494,0.4679355787105516,0.8369632438052943,0.10372279645527635,0.002154010170700265,0.05715994956872908,0.8369632438052943,3,0.5513205961751716
dep.zarattini,deputadomarcon,0.5457291046033863,0.6474526126471719,0.714748605942901,0.07157750804857636,0.13875821459612003,0.7909328482889133,0.17462842520554253,0.017487921496776557,0.016950805008767597,0.7909328482889133,4,0.5747984538896196
DeputadoBetoFaro,deputadorogeriocorreia,0.5456953333611284,0.6491521412037686,0.4675973357864789,0.05213081699608612,0.6544522828141082,0.7930580814577902,0.11425113543519688,0.012737465714918052,0.07995331739209469,0.7930580814577902,4,0.5379269798287726
depjorgesolla,JandiraFeghaliOficial,0.5454819193558565,0.6663081688398377,0.2701400358013434,0.09238831163330882,0.7940904070701692,0.8143357829674247,0.06603091718000938,0.02258267618779065,0.09705062366477542,0.8143357829674247,4,0.5277241702334058
afonsoflorence13,airtonfaleiropt,0.5433860827529265,0.6409211239383373,0.60652062401978,0.04409470689970239,0.4403493400715611,0.7863299463385524,0.1488249682919122,0.010819736537063505,0.0540253488324721,0.7863299463385524,4,0.5507458500873098
DeputadaMariaDoRosario,rfalcao13,0.5413851294870174,0.6715912587244088,0.392872229577491,0.014362124740535666,0.5903956464251204,0.8270037011184829,0.09675730102394994,0.0035371307062298544,0.07270186715133731,0.8270037011184829,3,0.537884378277153
afonsoflorence13,deputadorogeriocorreia,0.5403095059222544,0.6410178405724165,0.5497138230280407,0.012779617938585449,0.5694773011763976,0.7909267232284616,0.1356540567958937,0.0031536536740540758,0.07026556630159063,0.7909267232284616,3,0.5382260919755298
airtonfaleiropt,PedroUczai,0.538192393300678,0.6201092096873204,0.555257926749452,0.07461740480190905,0.6120431395342437,0.7681382065922002,0.13756119773305422,0.01848593073920109,0.0758146649355443,0.7681382065922002,4,0.5329173399982804
deputadomarcon,ErikaKokay,0.5370530648793342,0.5899881203760122,0.824161644915562,0.045732956038002294,0.41612556752276375,0.732377188225117,0.20461333620126487,0.011354050224261702,0.051655425349356535,0.732377188225117,4,0.5456907432619464
DeputadaMariaDoRosario,DeputadoBetoFaro,0.5370452518561885,0.631489257857149,0.5447359723375471,0.04062222318511941,0.5700698082260042,0.7839057083483301,0.13524272438365972,0.010085363209082016,0.07076620405892836,0.7839057083483301,4,0.5346863549726303
dep.zarattini,deputadorogeriocorreia,0.5363271243977439,0.6705869479150836,0.5451342386536326,0.050678567842287324,0.147411773823484,0.8335546440593243,0.13552282151576267,0.012598919710725836,0.01832361471418731,0.8335546440593243,4,0.5641067922959053
airtonfaleiropt,gleisi.hoffmann,0.5363005233307183,0.666105816620746,0.46943357151188064,0.057158700752335805,0.33026513922488143,0.8280255660686489,0.11670908407757215,0.014210614699720757,0.04105473515405816,0.8280255660686489,4,0.5510173364811352
ErikaKokay,IvanValentePSOL,0.5352543470615788,0.5662798705032842,0.8196941460157559,0.07133208139350325,0.5839640460723214,0.7053093837375675,0.20418807133859135,0.017769018108892143,0.07273352681494913,0.7053093837375675,4,0.5317750828465257
airtonfaleiropt,PauloTeixeira13,0.5350196753886214,0.641152248052492,0.6077608798517413,0.03222977944965444,0.33379133170160735,0.7989142300692392,0.1514613157382877,0.008032048398031654,0.041592405794441345,0.7989142300692392,3,0.5493931285091224
AlencarBraga13,ErikaKokay,0.5348909402179617,0.6174952264345696,0.3917718628383255,0.08352690695845566,0.8978142993301678,0.7696213439733436,0.09765775497554277,0.020820918976971126,0.11189998207414258,0.7696213439733436,4,0.5089678431385184
guimaraes13pt,pauloguedesmg,0.5341262698188765,0.6605273861477718,0.3929193228816774,0.028171808490950523,0.5644379230601729,0.8244335013039249,0.09808400374813178,0.007032496516976196,0.07044999843096718,0.8244335013039249,3,0.5319611517302124
DeputadaMariaDoRosario,deputadorogeriocorreia,0.5339810395451215,0.6184357368202111,0.6029805977255469,0.04367693720852596,0.5320431551065664,0.7721069863542138,0.1505622991755671,0.010905989532445499,0.06642472493777357,0.7721069863542138,4,0.5341194598621611
depjorgesolla,DeputadaMariaDoRosario,0.5335294732722278,0.6500198526937642,0.3236608701753591,0.06715869771826816,0.7211044363585206,0.8122261096556121,0.08088547091011149,0.01678350208880304,0.0901049173454734,0.8122261096556121,4,0.5201312616232069
PedroUczai,rubensotoni,0.5324073308207372,0.6381429828017582,0.610374875660762,0.032331040305678266,0.3192683023605956,0.7990661108015715,0.1528591212846583,0.008096818215190755,0.039977949698579436,0.7990661108015715,3,0.5476315471393188
deputadohenriquefontana,rubensotoni,0.5316751796017011,0.6766014203038303,0.35366812730102054,0.02885624368998693,0.44406474900519755,0.848389450629987,0.08869278107382966,0.0072365596632651494,0.055681208632918075,0.848389450629987,3,0.5379330675014513
gleisi.hoffmann,JandiraFeghaliOficial,0.5311952214454728,0.6586307607109944,0.2880129864336933,0.11400292768674194,0.5775888863312795,0.8266022661357879,0.07229306660552173,0.028615450110543922,0.07248921714814646,0.8266022661357879,4,0.5278813882393438
DeputadoBetoFaro,ErikaKokay,0.5304065561532886,0.6281454869830356,0.5987219285701011,0.04472135954999584,0.38775689622877907,0.7895144830518778,0.1505064172942511,0.011242032872376807,0.04873706678149437,0.7895144830518778,4,0.5405958175764679
AlencarBraga13,PauloTeixeira13,0.5301204981380169,0.626487517942479,0.41330722884784404,0,0.8603178349497757,0.7878554908968048,0.10395302710724194,0,0.10819148199595328,0.7878554908968048,3,0.5065349740800341
carlosveraspt,deputadorogeriocorreia,0.5294460490725708,0.6053795617706228,0.6018856462830049,0.029250549367039316,0.6256227270822438,0.7622804537321787,0.15157619864191424,0.007366327987092025,0.078777019638815,0.7622804537321787,3,0.5225762863575941
bohngass13,gleisi.hoffmann,0.5291075510166572,0.6952416743866903,0.254496312790277,0.04962699691197065,0.37594990197845907,0.8759928840564501,0.06413221969743163,0.012505837251579454,0.04736905899453872,0.8759928840564501,4,0.5400473830908141
dep.zarattini,pauloguedesmg,0.5289098468958732,0.6895739877011933,0.39951711580683413,0.0678844233302131,0.10310474815207041,0.8691764664598882,0.10071460965772423,0.017113042037597653,0.012995881844789921,0.8691764664598882,4,0.5593244968061447
deputadorogeriocorreia,guimaraes13pt,0.5270651428303705,0.5985236267558168,0.5004750705147983,0.04206287209375577,0.8356649896802816,0.7570520581721772,0.12660675878436786,0.010640777562554715,0.10570040548090026,0.7570520581721772,4,0.5050222966268054
carlosveraspt,pauloguedesmg,0.5268665633987609,0.6582672882655515,0.412347283299813,0,0.4956310017262729,0.8329335914064443,0.10435211036859225,0,0.0627142982249635,0.8329335914064443,3,0.5290976749467957
deputadohenriquefontana,ErikaKokay,0.525346640651496,0.6657940942219004,0.2340306398303268,0.10129699281263971,0.5516034022675042,0.8448949610314843,0.05939713495076934,0.025709245407189604,0.06999865861055682,0.8448949610314843,4,0.523471157678924
afonsoflorence13,bohngass13,0.5251438541052934,0.656705504836193,0.36441765439545526,0.013252300302011601,0.5547628538225363,0.8336833164251676,0.09252516278390724,0.0033647416032546043,0.07042677918767051,0.8336833164251676,3,0.5230282112683474
depchinaglia,DeputadaMariaDoRosario,0.5248991979667799,0.5809911743003507,0.6099376623059288,0.09271219626325077,0.6582765093598315,0.7379082517822414,0.1549345511591684,0.0235504763892129,0.08360672066937735,0.7379082517822414,4,0.5153722471529905
ErikaKokay,JandiraFeghaliOficial,0.5242534545131267,0.6149442725481649,0.451081414576521,0.08099118235840616,0.6502138983453958,0.7819936041168772,0.1147234950813221,0.020598480031920833,0.08268442076987977,0.7819936041168772,4,0.5152562799536787
deputadorogeriocorreia,JandiraFeghaliOficial,0.5240181891223171,0.6354594703945509,0.32322642024709225,0.055634371398392696,0.7479565495982774,0.8084445458644451,0.08224305363355604,0.014155837221751207,0.09515656328024755,0.8084445458644451,4,0.5080225919454627
drhirangoncalves,glaustindafokus,0.5237946351485597,0.5782921393350756,0.8894055549417056,0,0.295187023994228,0.7360290980847983,0.2264005764242445,0,0.03757032549095715,0.7360290980847983,3,0.540123750231012
bohngass13,PedroUczai,0.5237745852188677,0.6565663564607125,0.4010295172804838,0.06331946906003559,0.3622572409948513,0.8356856492459196,0.10208705006509806,0.01611875816987863,0.04610854251910375,0.8356856492459196,4,0.5353115383777259
davidmirandario12,fernandapsol,0.5228204892957844,0.53507036049853,0.8343083986505933,0.13803050153802485,0.5469259340742315,0.682286905293562,0.21277115587018378,0.03520150271181241,0.06974043612444188,0.682286905293562,4,0.5210986718116096
DeputadaMariaDoRosario,rubensotoni,0.5227165892171215,0.6008558809949629,0.717406095993573,0.025228797447572417,0.3469202414249033,0.7663246118320337,0.18299428046800406,0.006435303047707712,0.04424580465225456,0.7663246118320337,3,0.53527347120228
bohngass13,guimaraes13pt,0.5222904090051494,0.6415772037476658,0.3974505769424333,0.05234239225902139,0.5189981591976739,0.8189278004290524,0.10146349491642422,0.013362270327402044,0.06624643432712124,0.8189278004290524,4,0.5225255697056834
afonsoflorence13,pauloguedesmg,0.5217828481260477,0.6595842301209368,0.40223971921459917,0,0.42642098225214936,0.8427314574633166,0.10278598224254129,0,0.054482560294142175,0.8427314574633166,3,0.5285944099741833
bohngass13,PauloTeixeira13,0.5215500612947193,0.6687572398530874,0.34902173031504613,0.04843197131414719,0.3407711176315265,0.8548329163173516,0.08922677641557399,0.012381546191728938,0.04355876107534542,0.8548329163173516,4,0.5344628429849473
depchinaglia,ErikaKokay,0.5210251117908536,0.6038807889096945,0.645996668191998,0.04361866021585118,0.3973381309501611,0.7726828966509907,0.16531427592081446,0.011162266905185248,0.050840560523009594,0.7726828966509907,4,0.5298598961366174
deputadomarcon,rfalcao13,0.5208547323798516,0.6156422709312371,0.44930112290703494,0.03615507630310936,0.685485877965114,0.7879897313124643,0.11501636188248263,0.009255319267981486,0.08773858753707157,0.7879897313124643,3,0.5090953648380472
deputadorogeriocorreia,rfalcao13,0.518750842758124,0.6373472179315174,0.3793147002605766,0.028798479849005805,0.5915641018375207,0.8190794313288353,0.09749438304365018,0.007402006891757749,0.07602417873575673,0.8190794313288353,3,0.5135498956810242
DeputadaMariaDoRosario,fernandapsol,0.5187120910224645,0.5240156235762885,0.8662783191853162,0.08189702268785912,0.6441744458277319,0.6734829495920301,0.22267415371733298,0.021051375539605406,0.08279152115103144,0.6734829495920301,4,0.5097504942506598
freixo.marcelo,JandiraFeghaliOficial,0.516163789222315,0.5889929172071956,0.5234846648036076,0.04698193793802474,0.7115944607795038,0.7607312891832385,0.13522443217551097,0.012136183363762808,0.09190809527748767,0.7607312891832385,4,0.5022044555396586
airtonfaleiropt,deputadohenriquefontana,0.5156076615080676,0.6524267393960153,0.3233489081917833,0.052886533930806376,0.45737664441568243,0.8435700088807503,0.08361626674205239,0.013676169661281335,0.05913755471591597,0.8435700088807503,4,0.5197670198718094
pauloguedesmg,PauloTeixeira13,0.5142495241048,0.6399928858615326,0.43706773340253063,0.03128056235449274,0.3771174114426272,0.8296787919258007,0.11332183124223555,0.00811034614864463,0.04888903068331911,0.8296787919258007,3,0.5240446750092409
depjorgesolla,PedroUczai,0.514236998467977,0.6594186419327025,0.3309607606253344,0.05852404125787144,0.3403989539262173,0.8548829222028662,0.08581277027553132,0.015174336977496677,0.044129970544105696,0.8548829222028662,4,0.5266540016495312
bohngass13,DeputadoBetoFaro,0.5141977207681606,0.6429274500346619,0.26609424549529537,0.04730161648796412,0.6568995872092707,0.8335670943519441,0.06899920264077325,0.01226548065785542,0.0851682223494272,0.8335670943519441,4,0.5040047303080814
helder.salomao.1350,PauloTeixeira13,0.5141283163230448,0.6801823901108204,0.35909138556460557,0.0240163366652884,0.1438853992776805,0.8819878468931195,0.09312626807065441,0.006228363854649882,0.018657521181576295,0.8819878468931195,3,0.5405742389691423
JandiraFeghaliOficial,PedroUczai,0.5134205714363029,0.626947659733893,0.5078050976242066,0.03636430421741332,0.3434931705223742,0.8140793917158351,0.1318750165395238,0.00944366892446701,0.044601922820174,0.8140793917158351,3,0.525558242930155
IvanValentePSOL,PauloTeixeira13,0.51118110763747715,0.5548538447532917,0.6845497297392208,0.058793398263975546,0.6324919110228485,0.7236233061867988,0.17855373748141837,0.015335308076544705,0.08248764825523812,0.7236233061867988,4,0.5025160502528079
airtonfaleiropt,guimaraes13pt,0.5103137893134079,0.5944778538680643,0.5453249370761168,0.007256672403068453,0.6047650820621039,0.7766174019686899,0.14248094629771854,0.0018960026961272352,0.07900564903746429,0.7766174019686899,3,0.5035672684027866
deputadomarcon,rubensotoni,0.510141165327942,0.5725310417521136,0.752053648228686,0.03175536744149775,0.359189031057627,0.748199492826088,0.1965609258358208,0.008299759517501122,0.046939821820590116,0.748199492826088,3,0.5209234606329645
pauloguedesmg,rubensotoni,0.5099733048349963,0.6286518040986389,0.48550899765368005,0,0.3920635362311945,0.8218100805649575,0.12693710123010415,0,0.05125281820493828,0.8218100805649575,3,0.5183954311638391
josemedeirosMT,onelsonbarbudo,0.5098585381458783,0.6118995520648136,0.4951565460075298,0,0.5385694595249805,0.8000906215934739,0.12948860882293273,0,0.07042076958359346,0.8000906215934739,3,0.5078077580473711
AlencarBraga13,rfalcao13,0.5085562281973797,0.6441726062947426,0.3354285809581957,0.011005636329070308,0.4937489254387376,0.8444462586147279,0.08794270586942451,0.002885459062040714,0.06472557645380692,0.8444462586147279,3,0.5096138926801398
bohngass13,dep.zarattini,0.5077939137875753,0.671626820895295,0.36497293321835694,0.031531815887581936,0.10763099964880057,0.8817577402424398,0.09583229818466225,0.008279425972212446,0.014130535600685399,0.8817577402424398,3,0.536376979083202
carlosveraspt,helder.salomao.1350,0.507374140909121,0.6622559584492876,0.34217241981275803,0.025068641039168192,0.2535704074400865,0.8701743677918454,0.08991981583180361,0.006587812035315742,0.033318004341035205,0.8701743677918454,3,0.5255029790140521
depleomonteiro,gleisi.hoffmann,0.5071331670182083,0.6548230983606299,0.29148332823323275,0.02086152187108038,0.43407682145819854,0.8608167649676637,0.07663557876315281,0.005484824165281847,0.05706283210390159,0.8608167649676637,3,0.5123514774153518
deputadowaldenorpereira,guimaraes13pt,0.5070596921719833,0.592099345017854,0.4602551735131209,0.051130999256491325,0.6621295868619845,0.7784742166898266,0.12102590171494382,0.013445096647950168,0.08705478494727928,0.7784742166898266,4,0.49598327112269747
airtonfaleiropt,niltotattosp,0.5062043867277103,0.6172844917080516,0.4015107394098807,0.053921873117934324,0.5093556587795075,0.8129581751202692,0.10575721320931057,0.014202925282547095,0.06708168638787299,0.8129581751202692,4,0.5059792958668676
depleomonteiro,DeputadoBetoFaro,0.5037247555456141,0.6415533851984281,0.3047294361978281,0.024618298195866584,0.4816420124125419,0.8490792880244339,0.0806603031630525,0.006516336001579817,0.0637440728109338,0.8490792880244339,3,0.5053020943408335
deputadowaldenorpereira,gleisi.hoffmann,0.503658752678711,0.6163605212971863,0.35044496302901074,0.05593667078870235,0.5785128095733765,0.8158440849339234,0.0927731223214575,0.014808087285608347,0.07657470545901086,0.8158440849339234,4,0.49831203432909205
IvanValentePSOL,JandiraFeghaliOficial,0.503377893083978,0.5948971431495682,0.4219520663165913,0.09550180379261576,0.5667892245455728,0.7878734860668216,0.11176548728470484,0.02529625161129416,0.07506477503717948,0.7878734860668216,4,0.4988485122652926
glaustindafokus,ottoalencaroficial,0.5027659185376026,0.5608516582915692,0.7550638645024474,0,0.42284446614345106,0.7436882488281636,0.2002426541291701,0,0.056069097042666244,0.7436882488281636,3,0.5084745937086134
pauloguedesmg,PedroUczai,0.5022630509498044,0.6348334155496611,0.3936810319957316,0,0.3982495447589927,0.8426307215567082,0.10450859199543909,0,0.05286068644785277,0.8426307215567082,3,0.5096925871062911
depleomonteiro,deputadohenriquefontana,0.502184585210823,0.6436340582342364,0.23717539662059037,0.07720914364821811,0.4676591152823643,0.8544455261923678,0.0629716386113342,0.020499538993430686,0.062083296202867386,0.8544455261923678,4,0.504650690205713
biakicisoficial,filipebarrosoficial,0.502004665097368,0.6401556032754898,0.1766396530429419,0,0.7752346376197372,0.850132343094629,0.046915806518433106,0,0.10295185038693802,0.850132343094629,3,0.48248823848862726
airtonfaleiropt,DeputadaMariaDoRosario,0.5019293809895977,0.5893195782533709,0.6106087617284905,0.04795082961646761,0.31862574962034024,0.7827390340469487,0.1622030999725159,0.012737736006322472,0.04232012997421293,0.7827390340469487,4,0.5150224975159733
depleomonteiro,pauloguedesmg,0.5005464150960168,0.6449059210104869,0.33514584337500397,0,0.38884532958537454,0.8589358902734039,0.08927466285305162,0,0.051789446873544476,0.8589358902734039,3,0.5085250640610627
deputadomarcon,deputadorogeriocorreia,0.5003642546985744,0.5597846278598498,0.6075272809561376,0.04498032541050832,0.6026023291468264,0.7458361551653618,0.16188933701832064,0.01198602151349521,0.0802884863028224,0.7458361551653618,4,0.49306153509512785
deputadohenriquefontana,deputadowaldenorpereira,0.4996244410269991,0.6212861513992067,0.2943059049625594,0.07245817763852912,0.5479769362107433,0.8290042151422466,0.07854056788671138,0.019336704849636868,0.0731185121214051,0.8290042151422466,4,0.49617069137101744
airtonfaleiropt,dep.zarattini,0.4995082125271949,0.6223223617608087,0.5641422703208682,0.008743049306486905,0.12362893104512768,0.8305800867780891,0.15058605141956616,0.002333775257935565,0.01650008654440917,0.8305800867780891,3,0.5263567326330569
rfalcao13,rubensotoni,0.498997303150508,0.6367695430418295,0.3815732797634831,0.024397501823713367,0.30532255366493233,0.8507321102024293,0.10195733920921082,0.006519073795836948,0.04079147679252296,0.8507321102024293,3,0.5128312138280491
DeputadaMariaDoRosario,IvanValentePSOL,0.4983443208317034,0.5352185421100032,0.7987355180855101,0.04443004815008408,0.43664825890432973,0.715995640947955,0.21370378797601197,0.011887376202310162,0.05841319487372278,0.715995640947955,4,0.5027511823979444
