Source	Target	Type	Weight	similarity_total	weight_base	multimodal_multiplier	weight_multimodal_bonus	similarity_text	similarity_hashtag	similarity_domain	active_text	active_hashtag	active_domain	n_modalities_above_threshold	share_text	share_hashtag	share_domain	max_share	non_domain_similarity
AlencarBraga13	deputadoediolopes	Undirected	0.15103139465883922	0.15103139465883922	0.15103139465883922	1	0.15103139465883922	0.02809182173150912	0.02544351860007495	0.3995588436449336	0	0	1	1	0.061999960990373304	0.056155032441099706	0.8818450065685269	0.8818450065685269	0.026767670165792033
calero.rio	deputadohenriquefontana	Undirected	0.15102537018156867	0.15102537018156867	0.15102537018156867	1	0.15102537018156867	0.24600803366166668	0.07235318392490855	0.13471489295813077	1	0	0	1	0.5429728646825058	0.1596932220459002	0.2973339132715941	0.5429728646825058	0.1591806087932876
delegado.waldir	julianlemospb	Undirected	0.15102524624462146	0.15102524624462146	0.15102524624462146	1	0.15102524624462146	0.354061507043641	0.05409678104136986	0.04491745064885352	1	0	0	1	0.7814620752659985	0.11939897994217295	0.09913894479182855	0.7814620752659985	0.20407914404250543
CacaLeaoOficial	emanuelpinheiromt	Undirected	0.1510184877525451	0.1510184877525451	0.1510184877525451	1	0.1510184877525451	0.034770237127042296	0.00607377197184646	0.41221145415874655	0	0	1	1	0.07674609390433461	0.013406243748113767	0.9098476623475517	0.9098476623475517	0.02042200454944438
CelioMouraTO	joseneltooficial	Undirected	0.1510181380375437	0.1510181380375437	0.1510181380375437	1	0.1510181380375437	0.1470274004765742	0.03417270279173717	0.2718543108443197	0	0	1	1	0.32452481621782103	0.0754273697093738	0.6000478140728052	0.6000478140728052	0.09060005163415569
orlandosilvasp	wladimirgarotinhoo	Undirected	0.1510113813603737	0.1510113813603737	0.1510113813603737	1	0.1510113813603737	0.10485146318464905	2.8971911098393414e-4	0.34789296178548806	0	0	1	1	0.23144273903971832	6.395083345683908e-4	0.7679177526257133	0.7679177526257133	0.052570591147816495
emidinhomadeira	oficialraimundocosta	Undirected	0.151010932943864	0.151010932943864	0.151010932943864	1	0.151010932943864	0.09042448286543575	0.008122085273316142	0.3544862306928401	0	0	1	1	0.1995980933359522	0.017928249994842875	0.7824736566692049	0.7824736566692049	0.04927328406937595
alexisfonteyne30	deputadofederalzesilva	Undirected	0.15100190635923044	0.15100190635923044	0.15100190635923044	1	0.15100190635923044	0.12663029013694002	0.008807289961210569	0.3175681389795407	0	0	1	1	0.27953353523826635	0.01944189574282196	0.7010245690189116	0.7010245690189116	0.0677187900490753
aroldomartinsoficial	bolsonaro.enb	Undirected	0.15099711153203796	0.15099711153203796	0.15099711153203796	1	0.15099711153203796	0.14372726261171395	0.0015722094176379119	0.30769186256676195	0	0	1	1	0.31728479472981724	0.003470727357378018	0.6792444779128046	0.6792444779128046	0.07264973601467593
DepGonzagaPatriota	emidinhomadeira	Undirected	0.15098644778759332	0.15098644778759332	0.15098644778759332	1	0.15098644778759332	0.10488948042203486	3.1788938462075464e-4	0.3477519735561243	0	0	1	1	0.2315648897831163	7.018055577808309e-4	0.7677333046591028	0.7677333046591028	0.052603684903327806
CelinaLeaoDf	professoradayanepimentel	Undirected	0.15097248188638904	0.15097248188638904	0.15097248188638904	1	0.15097248188638904	0.12089440026645558	0.006066421598436554	0.32595662379427504	0	0	1	1	0.2669236997274597	0.01339410008728545	0.7196822001852549	0.7196822001852549	0.06348041093244607
ottacinascimento	rejaneribeiro.dias	Undirected	0.1509713293458787	0.1509713293458787	0.1509713293458787	1	0.1509713293458787	0.1245793071042558	0.03214858699552676	0.29618609393785356	0	0	1	1	0.2750617344454893	0.07098166063454699	0.6539566049199637	0.6539566049199637	0.07836394704989127
alexisfonteyne30	canzianiluisa	Undirected	0.15096813678817902	0.15096813678817902	0.15096813678817902	1	0.15096813678817902	0.08634717778271445	0.007545331933117371	0.35901190064870525	0	0	1	1	0.19065210187115353	0.016659877361415464	0.792688020767431	0.792688020767431	0.04694625485791591
elcionebarbalh0	profisrael	Undirected	0.15096366988442633	0.15096366988442633	0.15096366988442633	1	0.15096366988442633	0.12008701414189064	0.03605324836992461	0.29675074714146377	0	0	1	1	0.26515654226350394	0.07960689791021905	0.655236559826277	0.655236559826277	0.07807013125590763
freixo.marcelo	RodrigoAgostinhoOficial	Undirected	0.15096202998971822	0.15096202998971822	0.15096202998971822	1	0.15096202998971822	0.12160014012080846	0.0027516396932871193	0.32853431015505913	0	0	1	1	0.2685004967343785	0.00607578760803744	0.7254237156575841	0.7254237156575841	0.06217588990704779
eduardobismarckce	elcionebarbalh0	Undirected	0.15096019673013436	0.15096019673013436	0.15096019673013436	1	0.15096019673013436	0.12955700383469126	0.052791496302632704	0.27053209005307916	0	0	1	1	0.2860732092320893	0.11656824656679976	0.597358544201111	0.597358544201111	0.09117425006866198
aureacarolina	rosemodestoms	Undirected	0.15095897641794498	0.15095897641794498	0.15095897641794498	1	0.15095897641794498	0.26206838866213994	0.04492537904199916	0.1458831615496958	1	0	0	1	0.5786746282128497	0.09919997275202054	0.32212539903512977	0.5786746282128497	0.15349688385206955
ClarissaGarotinhoRJ	pauloguedesmg	Undirected	0.150951343040319	0.150951343040319	0.150951343040319	1	0.150951343040319	0.11108975310823964	0.0042099219424574326	0.33755435407026	0	0	1	1	0.24531028977235317	0.009296421521586959	0.7453932887060599	0.7453932887060599	0.05764983752534854
deputadaaliceportugal	mariarosas.oficial	Undirected	0.15093243389425204	0.15093243389425204	0.15093243389425204	1	0.15093243389425204	0.13238615268069298	0.006055245648314507	0.31435590335374863	0	0	1	1	0.29237398762911987	0.013372972024813435	0.6942530403460667	0.6942530403460667	0.06922069916450374
carlosveraspt	jorgebrazoficial	Undirected	0.15093099960331122	0.15093099960331122	0.15093099960331122	1	0.15093099960331122	0.090339527258987945	0.001470187297445477	0.36098328425350024	0	0	1	1	0.199516175153824	0.0032469302778743033	0.7972368945683017	0.7972368945683017	0.045904857278216714
jorgebrazoficial	rafaelmottarn	Undirected	0.15091501283001588	0.15091501283001588	0.15091501283001588	1	0.15091501283001588	0.11601666957907487	0.0083448247606754	0.32838354415029736	0	0	1	1	0.25625166421702306	0.018431620561776378	0.7253167152212004	0.7253167152212004	0.062180747169875136
farah.vinicius	rejaneribeiro.dias	Undirected	0.15091119296483743	0.15091119296483743	0.15091119296483743	1	0.15091119296483743	0.07537869908141642	0.006348018712987933	0.37100686110010794	0	0	1	1	0.16649681533558128	0.014021532770969994	0.8194816518934488	0.8194816518934488	0.040863358897202176
alinesleutjes	chicodangelo	Undirected	0.15089325719213614	0.15089325719213614	0.15089325719213614	1	0.15089325719213614	0.13641809934189214	0.0016644582768771156	0.3145972139576392	0	0	1	1	0.30135673804648005	0.0036769000547137755	0.6949663618988062	0.6949663618988062	0.06904127880938463
glaustindafokus	renildovcalheiros	Undirected	0.1508872127817471	0.1508872127817471	0.1508872127817471	1	0.1508872127817471	0.07196251513737774	0.01699006465989035	0.3637090585479732	0	0	1	1	0.15897639437802882	0.037533696740902456	0.8034899088810686	0.8034899088810686	0.044476289898634044
dagobertonogueirams	Ossesio.Silva	Undirected	0.15088601428182696	0.15088601428182696	0.15088601428182696	1	0.15088601428182696	0.14884948899406622	0.03195575086206773	0.27185280298934694	0	0	1	1	0.3288342963230577	0.07059578718890924	0.600569916488033	0.600569916488033	0.09040261992806697
aroldomartinsoficial	bira.dopindare	Undirected	0.15088548714788938	0.15088548714788938	0.15088548714788938	1	0.15088548714788938	0.0893399423504567	3.2149449890493887e-4	0.3629950245943065	0	0	1	1	0.1973680924945215	7.102395001268485e-4	0.8019216680053517	0.8019216680053517	0.04483071842468082
deputadoluciomosquini	mariarosas.oficial	Undirected	0.15087873533743695	0.15087873533743695	0.15087873533743695	1	0.15087873533743695	0.09988017385083807	0.00996737476870598	0.3427886573927668	0	0	1	1	0.22066324461928155	0.022020719147762755	0.7573160362329557	0.7573160362329557	0.05492377430977202
deputadolourivalgomes	drhirangoncalves	Undirected	0.1508743823279079	0.1508743823279079	0.1508743823279079	1	0.1508743823279079	0.13888052443712373	0.0020163219604156348	0.31172630058618434	0	0	1	1	0.30683478156745236	0.004454747782680548	0.6887104706498671	0.6887104706498671	0.07044842319876968
delegado.waldir	professorjoziel	Undirected	0.15087374666529238	0.15087374666529238	0.15087374666529238	1	0.15087374666529238	0.08856217037612178	0.031055680681595442	0.3330033889381599	0	0	1	1	0.1956650783267009	0.06861295480052665	0.7357219668727725	0.7357219668727725	0.05980892552885861
PauloEduardoOficial	vanderleimacris	Undirected	0.15087264187638352	0.15087264187638352	0.15087264187638352	1	0.15087264187638352	0.12618679651787462	0.008291496626325858	0.3181396324849501	0	0	1	1	0.2787931926082506	0.018318975358301296	0.7028878320334481	0.7028878320334481	0.06723914657210024
padilhando	pauloramosrio	Undirected	0.15086661822286884	0.15086661822286884	0.15086661822286884	1	0.15086661822286884	0.26684646447559457	0.14112450113668332	0.04462888905632865	1	0	0	1	0.5895858377395624	0.3118085427579614	0.09860561950247622	0.5895858377395624	0.20398548280613893
dep.lucena	josemedeirosMT	Undirected	0.15086457715653	0.15086457715653	0.15086457715653	1	0.15086457715653	0.11176092414513267	0.015400997786575329	0.32543180953788203	0	0	1	1	0.24693431741142427	0.03402830555466968	0.719037377033906	0.719037377033906	0.063580960965854
DrFredericoMG	rosemodestoms	Undirected	0.1508642764896075	0.1508642764896075	0.1508642764896075	1	0.1508642764896075	0.10671304492623195	0.036891990413850315	0.3089877941287402	0	0	1	1	0.23578156342307457	0.08151253844906899	0.6827058981278564	0.6827058981278564	0.07180251767004113
cassioandrade40	pauloguedesmg	Undirected	0.15086124458546926	0.15086124458546926	0.15086124458546926	1	0.15086124458546926	0.08543473234451023	9.827195694978772e-4	0.3661662818423997	0	0	1	1	0.1887711068080352	0.002171354152172871	0.8090575390397918	0.8090575390397918	0.04320872595700405
joaocampospsb	renataabreu1919	Undirected	0.15084623499539285	0.15084623499539285	0.15084623499539285	1	0.15084623499539285	0.13437526678758901	0.013299696198897213	0.30486374199969235	0	0	1	1	0.296936516826098	0.029389079988867278	0.6736744031850348	0.6736744031850348	0.07383748149324311
alexmanente	rigonifelipe	Undirected	0.1508411967202176	0.1508411967202176	0.1508411967202176	1	0.1508411967202176	0.11088331635717519	0.062234813118335126	0.27940546068514244	0	0	1	1	0.2450332286938012	0.13752832884632782	0.617438442459871	0.617438442459871	0.08655906473775515
carlosveraspt	farah.vinicius	Undirected	0.15083966573213373	0.15083966573213373	0.15083966573213373	1	0.15083966573213373	0.06238000247043528	0.0013096807628594728	0.38882931396310644	0	0	1	1	0.1378505717039792	0.0028942006213521425	0.8592552276746686	0.8592552276746686	0.03184484161664738
guilhermederrite	wolneyqueirozpe	Undirected	0.15083224823358904	0.15083224823358904	0.15083224823358904	1	0.15083224823358904	0.13980340703198083	0.0010945902213852301	0.31159874744740107	0	0	1	1	0.30896002826369906	0.0024190013170350536	0.688620970419266	0.688620970419266	0.07044899862668302
eduardodafonte	policialkatiasastre	Undirected	0.1508312032440349	0.1508312032440349	0.1508312032440349	1	0.1508312032440349	0.023528660199372047	0.02115985886806249	0.40780509066467013	0	0	1	1	0.05199777343441824	0.04676277943591296	0.9012394471296687	0.9012394471296687	0.02234425953371727
depjefferson	Luizcarlosjr45	Undirected	0.1508270677824799	0.1508270677824799	0.1508270677824799	1	0.1508270677824799	0.08605175078676071	0.029038704139347442	0.33739074842133154	0	0	1	1	0.19017751488935442	0.06417659766752774	0.7456458874431179	0.7456458874431179	0.05754522746305407
AngelaAmin11	carlosveraspt	Undirected	0.15082484982384767	0.15082484982384767	0.15082484982384767	1	0.15082484982384767	0.1334717279193853	0.009752615016158579	0.3092502065359991	0	0	1	1	0.2949817356031858	0.021553952653356783	0.6834643117434575	0.6834643117434575	0.07161217146777193
dep.lucena	orlandosilvasp	Undirected	0.15082376569960285	0.15082376569960285	0.15082376569960285	1	0.15082376569960285	0.11104060179168865	0.023432472660864196	0.31799822264625566	0	0	1	1	0.24540916187096865	0.05178775496061383	0.7028030831684174	0.7028030831684174	0.06723653722627643
depgilcutrim	RonaldoCarlettoOficial	Undirected	0.15082169637166076	0.15082169637166076	0.15082169637166076	1	0.15082169637166076	0.13304074199948437	0.007368130713684624	0.3120562164018133	0	0	1	1	0.2940353746621886	0.016284418159413408	0.6896802071783981	0.6896802071783981	0.0702044363565845
profmarcivania	ruycarneiropb	Undirected	0.15081800814720178	0.15081800814720178	0.15081800814720178	1	0.15081800814720178	0.13021133609176233	0.028464054144537673	0.2937786342053053	0	0	1	1	0.2877890991299331	0.06291037897091642	0.6493005218991504	0.6493005218991504	0.07933769511815
andreferreira.pe	iracemaportella	Undirected	0.15081785087677393	0.15081785087677393	0.15081785087677393	1	0.15081785087677393	0.05440368632210416	0.008132120330890459	0.3899177459773272	0	0	1	1	0.12024148336515508	0.0179733815407453	0.8617851350940996	0.8617851350940996	0.03126790332649731
deputadojoaocampos	Ossesio.Silva	Undirected	0.1508174830840571	0.1508174830840571	0.1508174830840571	1	0.1508174830840571	0.3366717412732843	0.03730811295132889	0.07847259502755811	1	0	0	1	0.744104141395956	0.08245753341150655	0.1734383251925374	0.744104141395956	0.1869899271123066
mariarosas.oficial	profmarcivania	Undirected	0.15081362552990146	0.15081362552990146	0.15081362552990146	1	0.15081362552990146	0.12258285001513541	0.06311976397049494	0.266738262604074	0	0	1	1	0.2709367264494529	0.13950941932184224	0.5895538542287049	0.5895538542287049	0.09285130699281519
greyce.elias	oficialraimundocosta	Undirected	0.15081190520473955	0.15081190520473955	0.15081190520473955	1	0.15081190520473955	0.12209190740125994	0.025273573257879815	0.30507023495507896	0	0	1	1	0.26985470684052904	0.0558611364789556	0.6742841566805154	0.6742841566805154	0.07368274032956988
AndreJanones	SargentoFahur10	Undirected	0.15080921176975426	0.15080921176975426	0.15080921176975426	1	0.15080921176975426	0.30609009296422385	0.0020766077807277874	0.14426093456431116	1	0	0	1	0.6765503896661662	0.0045899224951373606	0.3188596878386965	0.6765503896661662	0.1540833503724758
joseharoldocathedral	rigonifelipe	Undirected	0.15080778783926949	0.15080778783926949	0.15080778783926949	1	0.15080778783926949	0.04369638489099523	0.03044004126222672	0.3782869373645865	0	0	1	1	0.09658295396425794	0.06728220449434975	0.8361348415413924	0.8361348415413924	0.03706821307661097
drdamiao	vidigalsergio	Undirected	0.15080775970014101	0.15080775970014101	0.15080775970014101	1	0.15080775970014101	0.13312763208513098	0.10865266375389021	0.21064298326140188	0	0	1	1	0.2942546023490118	0.24015710237088153	0.46558829528010665	0.46558829528010665	0.1208901479195106
deputadoviniciusgurgel	edilaziojunior	Undirected	0.15080257435357253	0.15080257435357253	0.15080257435357253	1	0.15080257435357253	0.10224885063142448	0.039702808742880596	0.3104560636864125	0	0	1	1	0.22601040039650622	0.08775891020222944	0.6862306894012643	0.6862306894012643	0.07097582968715255
drdamiao	herciliocoelhodinizoficial	Undirected	0.15079512046832447	0.15079512046832447	0.15079512046832447	1	0.15079512046832447	0.061310784280719295	0.0044535083738914405	0.38662106875036273	0	0	1	1	0.1355277812047374	0.009844501510968828	0.8546277172842939	0.8546277172842939	0.032882146327305364
DepJhonatanJesus	depjuliocesarribeiro	Undirected	0.15079462040595204	0.15079462040595204	0.15079462040595204	1	0.15079462040595204	0.04769180077398341	0.015106302920977227	0.3895857575228955	0	0	1	1	0.1054233027800616	0.03339266542424782	0.8611840317956906	0.8611840317956906	0.03139905184748032
delegado.waldir	Luizcarlosjr45	Undirected	0.15079262646352254	0.15079262646352254	0.15079262646352254	1	0.15079262646352254	0.09016038954344587	0.022680039723327466	0.33953745012379427	0	0	1	1	0.19930326757998806	0.05013516521603899	0.7505615672039729	0.7505615672039729	0.056420214633386666
fabiogov55	marceloalvaroantonio	Undirected	0.15079212272958195	0.15079212272958195	0.15079212272958195	1	0.15079212272958195	0.09008467866178341	0.021930540042803367	0.3403611494841591	0	0	1	1	0.19913657077727193	0.04847852714015611	0.752384902082572	0.752384902082572	0.05600760935229339
joaocampospsb	mottadoscomerciarios	Undirected	0.15079125447994132	0.15079125447994132	0.15079125447994132	1	0.15079125447994132	0.05569352182511031	0.015340411399148312	0.3813398302155654	0	0	1	1	0.12311395205950934	0.033910921982965386	0.8429751259575253	0.8429751259575253	0.03551696661212931
oficialraimundocosta	TiagoMitraud	Undirected	0.15078539898185622	0.15078539898185622	0.15078539898185622	1	0.15078539898185622	0.09544080240678213	0.0730117177577336	0.28390367678105294	0	0	1	1	0.2109859510076887	0.16140315585533802	0.6276108931369733	0.6276108931369733	0.08422626008225786
joicehasselmann	PastorMarcoFeliciano	Undirected	0.1507839359409657	0.1507839359409657	0.1507839359409657	1	0.1507839359409657	0.3899842466585914	0.009873422957407499	0.05249413820689826	1	0	0	1	0.8621259822869468	0.021826867466114116	0.11604715024693908	0.8621259822869468	0.19992883480799944
biakicisoficial	SheridanRR	Undirected	0.150777759490971	0.150777759490971	0.150777759490971	1	0.150777759490971	0.09530071408238452	0.0017743259685570796	0.3552582384219714	0	0	1	1	0.21068693951531006	0.003922607628046388	0.7853904528566436	0.7853904528566436	0.0485375200254708
capitaowagnersousa	depjuliocesarribeiro	Undirected	0.150777088039957	0.150777088039957	0.150777088039957	1	0.150777088039957	0.10757503354510324	0.05446587875664319	0.2902903518181246	0	0	1	1	0.23782356444986982	0.12041148396545355	0.6417649515846766	0.6417649515846766	0.08102045615087322
drleonardomt	RosanaValleOficial	Undirected	0.1507727091301782	0.1507727091301782	0.1507727091301782	1	0.1507727091301782	0.12086096859707972	0.002792183001372356	0.32866497579208254	0	0	1	1	0.2672034598620619	0.006173051293523696	0.7266234888444144	0.7266234888444144	0.061826575799226034
EduardoCuryOficial	PauloTeixeira13	Undirected	0.1507580589574772	0.1507580589574772	0.1507580589574772	1	0.1507580589574772	0.126525342303527	0.008332733945600483	0.31741610062330416	0	0	1	1	0.27975362904527423	0.018424076305269165	0.7018222946494566	0.7018222946494566	0.06742903812456374
miltonvieiraoficial	professoradayanepimentel	Undirected	0.15075575665211058	0.15075575665211058	0.15075575665211058	1	0.15075575665211058	0.10959770355798461	0.0026114348587715514	0.3400581315395756	0	0	1	1	0.24232950478279516	0.0057740964961353405	0.7518963987210695	0.7518963987210695	0.05610456920837808
deputadobiolchi	luismirandausa	Undirected	0.15075144929045692	0.15075144929045692	0.15075144929045692	1	0.15075144929045692	0.13073040316277512	0.001145164045545706	0.3203787806630499	0	0	1	1	0.2890638946382384	0.002532123905354717	0.7084039814564069	0.7084039814564069	0.06593778360416042
deputadojoaocampos	marceloalvaroantonio	Undirected	0.1507381120695891	0.1507381120695891	0.1507381120695891	1	0.1507381120695891	0.1847120397883002	0.14885803318569207	0.11864426323477503	1	0	0	1	0.4084612649321822	0.3291758382400573	0.26236289682776054	0.4084612649321822	0.16678503648699614
dep.expeditonetto	wladimirgarotinhoo	Undirected	0.15073697604047448	0.15073697604047448	0.15073697604047448	1	0.15073697604047448	0.09634393574922864	4.861384040241087e-4	0.3553808539681707	0	0	1	1	0.2130508790432399	0.0010750257762315186	0.7858740951805286	0.7858740951805286	0.04841503707662637
oficialraimundocosta	rejaneribeiro.dias	Undirected	0.15073455742194894	0.15073455742194894	0.15073455742194894	1	0.15073455742194894	0.10352790915158068	0.017180105983579913	0.3314956571306862	0	0	1	1	0.22894088549267128	0.037991964765557835	0.7330671497417709	0.7330671497417709	0.060354007567580296
padilhando	profisrael	Undirected	0.15072826484076873	0.15072826484076873	0.15072826484076873	1	0.15072826484076873	0.2799025656522499	0.02327390754012726	0.14900832132992903	1	0	0	1	0.6190003932970426	0.05146990306189776	0.32952970364105966	0.6190003932970426	0.15158823659618859
alexmanente	lpbragancabr	Undirected	0.15072792537237692	0.15072792537237692	0.15072792537237692	1	0.15072792537237692	0.268707439809064	0.04212537818469126	0.1413509581233756	1	0	0	1	0.5942438760550748	0.09315986200659127	0.312596261938334	0.5942438760550748	0.15541640899687761
ChrisTonietto	profmarcivania	Undirected	0.1507210388984748	0.1507210388984748	0.1507210388984748	1	0.1507210388984748	0.07463480383295956	0.09282781573586887	0.28470049712659595	0	0	1	1	0.16506168034761076	0.20529718658675422	0.629641133065635	0.629641133065635	0.08373130978441422
DeputadoFederalVicentinho	MolonRJ	Undirected	0.15071806985552003	0.15071806985552003	0.15071806985552003	1	0.15071806985552003	0.3093366412124418	0.122654194705957	0.020163373648161304	1	0	0	1	0.6841396909894419	0.27126628948901	0.04459401952154804	0.6841396909894419	0.2159954179591994
bibonunes	wolneyqueirozpe	Undirected	0.15071678165069669	0.15071678165069669	0.15071678165069669	1	0.15071678165069669	0.06382862419627179	8.66944700964468e-4	0.3874547760548538	0	0	1	1	0.1411668152172594	0.001917381487470345	0.8569158032952703	0.8569158032952703	0.032347784448618126
flaviamorais1212	pauloguedesmg	Undirected	0.15070480534918776	0.15070480534918776	0.15070480534918776	1	0.15070480534918776	0.09193706240103401	0.026999788178966637	0.33317756546756266	0	0	1	1	0.2033491061947515	0.05971892782141724	0.7369319659838313	0.7369319659838313	0.05946842529000032
flaviamorais1212	marceloaro	Undirected	0.1507015319125858	0.1507015319125858	0.1507015319125858	1	0.1507015319125858	0.09013639493596079	0.032112941653253985	0.32985525914854263	0	0	1	1	0.1993706672874528	0.07102989431206988	0.7295994384004774	0.7295994384004774	0.06112466829460739
marcelvh	renataabreu1919	Undirected	0.15070120314631394	0.15070120314631394	0.15070120314631394	1	0.15070120314631394	0.29106754300819615	0.014308497394989688	0.14672756903575598	1	0	0	1	0.6438071648430532	0.03164871303006508	0.3245441221268818	0.6438071648430532	0.15268802020159292
DepZeCarlosPT	edilaziojunior	Undirected	0.15068920585580942	0.15068920585580942	0.15068920585580942	1	0.15068920585580942	0.24138696906256224	0.09088304040153801	0.11979760810332801	1	0	0	1	0.533962088152793	0.20103859880647684	0.26499931304073016	0.533962088152793	0.16613500473205012
CacaLeaoOficial	deputadopaulofreire	Undirected	0.15068100193287606	0.15068100193287606	0.15068100193287606	1	0.15068100193287606	0.0272100909466758	0.01256332037844774	0.41226959447350464	0	0	1	1	0.06019358910023064	0.02779231227403246	0.9120140986257369	0.9120140986257369	0.01988670566256177
deputadolourivalgomes	deputadosubtenentegonzaga	Undirected	0.150674890220369	0.150674890220369	0.150674890220369	1	0.150674890220369	0.10565791226218887	0.002817157256842737	0.3435496011420754	0	0	1	1	0.23374368506847046	0.006232308632010093	0.7600240062995194	0.7600240062995194	0.05423753475951581
DelegadoAntonioFurtado	gleisi.hoffmann	Undirected	0.1506727357986234	0.1506727357986234	0.1506727357986234	1	0.1506727357986234	0.13998112769597995	2.6549060805597396e-4	0.3117715890918343	0	0	1	1	0.3096802858947378	5.873449425533021e-4	0.689732369162709	0.689732369162709	0.07012330915201796
altineucortesrj	juninhodopneu01	Undirected	0.15066403751836746	0.15066403751836746	0.15066403751836746	1	0.15066403751836746	0.1069781255828861	0.07779924912168457	0.26721473785053174	0	0	1	1	0.23668139910261018	0.17212523617256717	0.5911933647248226	0.5911933647248226	0.09238868735228534
eduardobraide	juninhodopneu01	Undirected	0.15066356465699718	0.15066356465699718	0.15066356465699718	1	0.15066356465699718	0.07833706055886076	0.005015021408072069	0.3686386120040587	0	0	1	1	0.1733156492020351	0.011095408544835948	0.815588942253129	0.815588942253129	0.04167604098346642
depgilcutrim	welitonpradodeputado	Undirected	0.15063245099038886	0.15063245099038886	0.15063245099038886	1	0.15063245099038886	0.04011511445703252	0.004906808117129349	0.4068754303970047	0	0	1	1	0.08877041255780951	0.010858236023884011	0.9003713514183065	0.9003713514183065	0.022510961287080935
ChrisTonietto	rosemodestoms	Undirected	0.15062873350576322	0.15062873350576322	0.15062873350576322	1	0.15062873350576322	0.11229923667884076	0.015507548172945241	0.3240794156655037	0	0	1	1	0.24851220628177617	0.034317374939073636	0.7171704187791502	0.7171704187791502	0.063903392425893
MarxBeltrao	OtoniDeputadoFederal	Undirected	0.1506236956898382	0.1506236956898382	0.1506236956898382	1	0.1506236956898382	0.08223342762767721	8.789553589540931e-4	0.36875870408288325	0	0	1	1	0.1819842649393203	0.0019451462687164072	0.8160705887919633	0.8160705887919633	0.04155619149331565
mario.negromontejunior	wolneyqueirozpe	Undirected	0.15061497889071024	0.15061497889071024	0.15061497889071024	1	0.15061497889071024	0.09131477747806965	0.005126952900741726	0.35540320629331934	0	0	1	1	0.2020931741552961	0.011346708759208611	0.7865601170854953	0.7865601170854953	0.04822086518940569
DeputadoCarlosSampaio	policialkatiasastre	Undirected	0.1506136908043689	0.1506136908043689	0.1506136908043689	1	0.1506136908043689	0.036046764520436814	0.0023447082190862544	0.41344959967358363	0	0	1	1	0.07977752958119792	0.005189232148737792	0.9150332382700642	0.9150332382700642	0.019195736369761535
baleia.rossi	vavamartinsoficial	Undirected	0.15059980442712242	0.15059980442712242	0.15059980442712242	1	0.15059980442712242	0.10278682109943041	0.0033630333483733142	0.3456495588335635	0	0	1	1	0.22750543289310965	0.007443642575690812	0.7650509245311995	0.7650509245311995	0.05307492722390186
dep.lucena	flavionogueirapi	Undirected	0.15059671657074455	0.15059671657074455	0.15059671657074455	1	0.15059671657074455	0.07200142113918798	0.09318904130198882	0.28659968727105684	0	0	1	1	0.15936916992335726	0.20626620868415413	0.6343646213924886	0.6343646213924886	0.0825952312205884
arthurliradeputadofederal	davidbrsoares	Undirected	0.1505880599949149	0.1505880599949149	0.1505880599949149	1	0.1505880599949149	0.11481341464692456	0.004003019664146146	0.33294774567367397	0	0	1	1	0.25414457306199356	0.00886086113396888	0.7369945658040375	0.7369945658040375	0.059408217155535355
deputadoluciomosquini	MosesRodriguesOficial	Undirected	0.15058793981817886	0.15058793981817886	0.15058793981817886	1	0.15058793981817886	0.10966712899909646	0.0559882464330212	0.2861084440224189	0	0	1	1	0.2427532358202334	0.12393255949673411	0.6333142046830325	0.6333142046830325	0.08282768771605883
perpetuaalmeida.acre	policialkatiasastre	Undirected	0.15058233126314122	0.15058233126314122	0.15058233126314122	1	0.15058233126314122	0.03914195374029324	0.010989404859245426	0.40161563518988497	0	0	1	1	0.08664574259134701	0.024326459302057922	0.889027798106595	0.889027798106595	0.02506567929976933
fabioabreu.oficial	herciliocoelhodinizoficial	Undirected	0.1505798677714754	0.1505798677714754	0.1505798677714754	1	0.1505798677714754	0.0792423962270821	0.004954726451902925	0.36754248063544115	0	0	1	1	0.17541609291210777	0.010968102897222111	0.81361580419067	0.81361580419067	0.04209856133949251
dulcepaganimiranda	fabioabreu.oficial	Undirected	0.15057648277188238	0.15057648277188238	0.15057648277188238	1	0.15057648277188238	0.1407654042379458	0.01882291881488581	0.29214112526281544	0	0	1	1	0.3116144071696332	0.041668567070556016	0.6467170257598107	0.6467170257598107	0.07979416152641582
DeputadoTadeuAlencar	VicentinhoJr	Undirected	0.15056557460658324	0.15056557460658324	0.15056557460658324	1	0.15056557460658324	0.1220290705903199	0.004625539742062547	0.3250421134873673	0	0	1	1	0.27015708583933806	0.01024036593169619	0.7196025482289659	0.7196025482289659	0.06332730516619121
dep.ledasadala	deputadofederalzesilva	Undirected	0.15055604117772917	0.15055604117772917	0.15055604117772917	1	0.15055604117772917	0.08760938329199944	0.004204579106191702	0.3598541611349964	0	0	1	1	0.1939684886475326	0.009309001204914031	0.7967225101475535	0.7967225101475535	0.04590698119909557
enricogmisasi	gilson.marques.novo	Undirected	0.1505513065854108	0.1505513065854108	0.1505513065854108	1	0.1505513065854108	0.14449887079776483	0.0076257845582566285	0.29952926440021094	0	0	1	1	0.31993272830612	0.01688413235154127	0.6631831393423387	0.6631831393423387	0.07606232767801073
deputadobiolchi	SheridanRR	Undirected	0.15055049380387653	0.15055049380387653	0.15055049380387653	1	0.15055049380387653	0.05730465864170506	0.010374899447239353	0.38397192332268515	0	0	1	1	0.12687804867284005	0.02297102937604183	0.8501509219511181	0.8501509219511181	0.033839779044472204
